bound,W_1,W_2,W,Var_W,L_1,L_2,L,h12,h21,heatmap_bound,arrival_rate1,arrival_rate2,service_rate1,service_rate2,num_servers,CV_W
16,1.6712660961271337,1.9456877872522331,1.7627399931688335,5.808996128273021,1.098986690417301,0.6638042096650225,1.762790900082323,0.8,1.0,16,0.6666666666666666,0.3333333333333333,1.5,2.5,1,1.3672951886825593
16,1.7021718960750973,1.951152359765824,1.785165383972006,5.779171751550535,1.169599850566217,0.6157678414674362,1.7853676920336539,0.8,1.2000000000000002,16,0.6666666666666666,0.3333333333333333,1.5,2.5,1,1.3466487858648681
16,1.7259414567175828,1.953698198772994,1.801860370736053,5.741681353331884,1.228806740044458,0.5733779449656101,1.802184685010069,0.8,1.4000000000000001,16,0.6666666666666666,0.3333333333333333,1.5,2.5,1,1.3298369923815017
16,1.7447469916466416,1.9546345124630315,1.8147094985854382,5.703145705761064,1.2790420437653298,0.5361011495906948,1.8151431933560247,0.8,1.6,16,0.6666666666666666,0.3333333333333333,1.5,2.5,1,1.31598252162769
16,1.7599761543499304,1.9546622349894156,1.824871514563092,5.666263683866067,1.3221405979439602,0.5032653579788,1.8254059559227618,0.8,1.8,16,0.6666666666666666,0.3333333333333333,1.5,2.5,1,1.3044159432748588
16,1.7725507918716255,1.9541734110413311,1.8330916649281939,5.632035644061647,1.3594904632959537,0.4742284250297414,1.8337188883256959,0.8,2.0,16,0.6666666666666666,0.3333333333333333,1.5,2.5,1,1.2946384902734251
16,1.7831045553584308,1.953394779731336,1.8398679634827324,5.600710527395463,1.392152413994202,0.448427740027771,1.8405801540219748,0.8,2.2,16,0.6666666666666666,0.3333333333333333,1.5,2.5,1,1.286278190480162
16,1.792086098342033,1.9524607755797077,1.8455443240879246,5.572210277868013,1.4209470374087387,0.4253869030563201,1.8463339404650587,0.8,2.4000000000000004,16,0.6666666666666666,0.3333333333333333,1.5,2.5,1,1.2790551434509259
16,1.7998213770743017,1.951452462231323,1.850365072126642,5.54632484216072,1.4465170967124528,0.40470792804748856,1.8512250247599404,0.8,2.6,16,0.6666666666666666,0.3333333333333333,1.5,2.5,1,1.272756222743047
16,1.806552587991433,1.9504191494900822,1.8545081084909827,5.522802377948599,1.4693721886441207,0.3860596812679836,1.8554318699121033,0.8,2.8000000000000003,16,0.6666666666666666,0.3333333333333333,1.5,2.5,1,1.2672170717901927
16,1.8124632734562311,1.9493908132025448,1.8581057867050021,5.501390317427257,1.4899209634425636,0.36916646985041635,1.859087433292982,0.8,3.0,16,0.6666666666666666,0.3333333333333333,1.5,2.5,1,1.2623093338579072
