h12,h21,wasserstein,mape,sim_mean_wait_up,sim_mean_wait_down,obs_mean_wait_up,obs_mean_wait_down,n_sim_records,combined_loss
1.0,2.0,3.0858178224345245,0.09759982879370764,12.851462143337214,51.50840898583709,15.808,51.09090909090909,467,3.183417651228232
1.0,1.0,3.0358676344301054,0.16156163223565548,11.595409844568515,53.98462478172169,15.808,51.09090909090909,503,3.197429266665761
3.0,1.0,3.1467545959618777,0.3331359694360068,8.727527924763569,39.934310816374754,15.808,51.09090909090909,524,3.4798905653978847
2.0,1.0,4.007138694638693,0.48202386868708946,6.540293171883689,31.78974161521424,15.808,51.09090909090909,528,4.489162563325782
3.0,2.0,4.757234652366862,0.6503719010025162,4.335756819282239,21.712618807195913,15.808,51.09090909090909,512,5.407606553369378
1.0,0.0,4.897464781758312,0.5215495295137572,1.0353926311563046,45.542585821793644,15.808,51.09090909090909,478,5.419014311272069
2.0,2.0,4.905867749671603,0.6832490445862234,3.925783555983639,19.67819190233148,15.808,51.09090909090909,491,5.589116794257826
2.0,0.0,5.322415043150829,0.5161560445610083,0.17262512631179017,48.882136647107465,15.808,51.09090909090909,506,5.838571087711838
3.0,0.0,8.360411992420453,0.6346630889247171,0.24608162725282914,65.64635566481607,15.808,51.09090909090909,509,8.99507508134517
