h12,h21,L_1,L_2,L,W_1,W_2,W,U
0.8999999999999999,3.0,1.379850546181425,0.5942883263359912,1.9741388725174163,0.8733192290266157,1.0979235841591028,0.9856214065928592,1.3186792426552953
1.2,0.0,0.3837344251334078,1.5592947142336173,1.9430291393670247,0.5999144997035069,1.3731373943235556,0.9865259470135312,1.6564630678998713
1.2,0.3,0.5595033535121832,1.412237910843744,1.971741264355926,0.6953337579952088,1.3047523059515787,1.0000430319733937,1.9788496934294302
1.2,0.6,0.7206025117984577,1.264722982319473,1.9853254941179308,0.7512216177649468,1.2499703749962205,1.0005959963805837,1.9086020011296483
1.2,0.8999999999999999,0.8544027411257151,1.136310111017754,1.99071285214347,0.7872672118341906,1.211234976722284,0.9992510942782373,1.7869917808371558
1.2,1.2,0.9631659574566448,1.0286897893735611,1.9918557468302043,0.8121748754203005,1.1829522033912694,0.9975635394057849,1.6851192017950718
1.2,1.5,1.051921536350268,0.9389601349664911,1.9908816713167599,0.8302507194708794,1.161365448946366,0.9958080842086228,1.605911472348191
1.2,1.7999999999999998,1.125219123154423,0.8637360133925727,1.9889551365469968,0.8438889643068237,1.1443014196772472,0.9940951919920354,1.5439933957138254
1.2,2.1,1.1865743555793193,0.8000908811251252,1.9866652367044448,0.8545035983931668,1.1304387240019584,0.9924711611975626,1.4945640516486547
1.2,2.4,1.2385975854443922,0.7456953333458642,1.984292918790255,0.8629770116758584,1.11893170003034,0.9909543558530992,1.4542833562077404
1.2,2.6999999999999997,1.2832232367827543,0.69874431726863,1.9819675540513857,0.8698854975448189,1.109213874543413,0.989549686044116,1.4208831304715468
1.2,3.0,1.321900318228541,0.657845651680406,1.9797459699089477,0.875619388212295,1.1008902984579345,0.9882548433351148,1.392783336295536
1.5,0.0,0.3715964117189506,1.570602085844492,1.9421984975634432,0.609535373853547,1.3632480141997654,0.9863916940266562,1.6418014335812794
1.5,0.3,0.5321200424808858,1.436370380803183,1.9684904232840676,0.7023306572897806,1.2975755683694135,0.9999531128295971,1.9792798453742093
1.5,0.6,0.6793860633072312,1.3026751665073932,1.982061229814625,0.7560103654431172,1.2465184262050384,1.001264395824078,1.9480544214119446
1.5,0.8999999999999999,0.8044980581783283,1.1842027906606418,1.98870084883897,0.790751228330737,1.209883821376268,1.0003175248535023,1.8443278773841292
1.5,1.2,0.9087753727680719,1.0826620769298934,1.9914374496979665,0.8149835483521854,1.1829129637295577,0.9989482560408716,1.748851555554136
1.5,1.5,0.9957214998830917,0.9961677533434625,1.9918892532265544,0.8327035319268142,1.1621985314650785,0.9974510316959464,1.671212204222416
1.5,1.7999999999999998,1.0687743772670224,0.9222842947019133,1.9910586719689352,0.8461449508561619,1.1457370083248206,0.9959409795904912,1.609204216073136
1.5,2.1,1.1307771937803246,0.8587825265674813,1.9895597203478046,0.8566421362125277,1.1322993843573912,0.9944707602849594,1.5591108252012227
1.5,2.4,1.1839504646048726,0.8037963122662083,1.9877467768710813,0.865034739680249,1.1210923322005675,0.9930635359404083,1.5178856097929043
1.5,2.6999999999999997,1.229999963683336,0.7558155776428334,1.9858155413261678,0.8718766821610466,1.1115825951448335,0.9917296386529401,1.4833567080036114
1.5,3.0,1.270237536886655,0.7136337547073092,1.9838712915939642,0.8775476599212851,1.1033986834787175,0.9904731717000013,1.454006535377672
1.7999999999999998,0.0,0.36170128217742964,1.5798571805047135,1.941558462682141,0.6172426265492539,1.3553242499593696,0.9862834382543118,1.6294453166295686
1.7999999999999998,0.3,0.5104682449144846,1.4554535584806332,1.965921803395119,0.7079400827519875,1.2915861734811203,0.9997631281165539,1.9749976261596165
1.7999999999999998,0.6,0.6466469091683954,1.3325378980808242,1.97918480724922,0.7599361111846209,1.2434936540846933,1.0017148826346571,1.9746816273672085
1.7999999999999998,0.8999999999999999,0.764045381552142,1.2224037784316981,1.9864491599838385,0.7936140487705632,1.208593149632584,1.0011035992015735,1.8876328010771606
1.7999999999999998,1.2,0.8636880584633495,1.126524991310073,1.990213049773422,0.8172608756953901,1.18271408686211,0.99998748127875,1.7995863081333274
