h12,h21,L_1,L_2,L,W_1,W_2,W,U
2.4,3.0,2.029362341843407,1.4441221799389026,3.47348452178231,1.6183601950577033,1.8362855437746732,1.7273228694161884,5.2012021159169795
2.6999999999999997,0.0,0.39869250510073917,1.6239172408246665,2.0226097459254055,0.7713687961093914,1.293195675190745,1.0322822356500683,1.6794884298880801
2.6999999999999997,0.3,0.5855715343065209,1.8160244219312385,2.4015959562377605,1.0268960621327954,1.5430793375964178,1.2849876998646066,4.272307214434591
2.6999999999999997,0.6,0.8029945436300621,1.9190068661258068,2.7220014097558693,1.255181697909078,1.7288595479374644,1.4920206229232713,6.659745084694784
2.6999999999999997,0.8999999999999999,1.016840671508725,1.9420638880091825,2.9589045595179067,1.4075033967218367,1.8280075605122679,1.6177554786170523,7.650921363792248
2.6999999999999997,1.2,1.2119631543200255,1.9159895315319546,3.127952685851978,1.5021009358414412,1.8749072556070145,1.6885040957242279,7.776118572269556
2.6999999999999997,1.5,1.384373704073781,1.8634596226511708,3.247833326724953,1.558911289331053,1.8921393568829132,1.7255253231069831,7.472712994294016
2.6999999999999997,1.7999999999999998,1.5345042290203816,1.797780021099915,3.3322842501202983,1.591930629728221,1.8927763767898051,1.7423535032590132,7.008635969698643
2.6999999999999997,2.1,1.6644111498923453,1.7265213617370956,3.3909325116294444,1.6106219627214453,1.8848547775889855,1.7477383701552154,6.536141163002617
2.6999999999999997,2.4,1.7766804481127363,1.6540716697280404,3.4307521178407767,1.6210054024904978,1.8731437443922552,1.7470745734413766,6.1207211468357325
2.6999999999999997,2.6999999999999997,1.8739267939977649,1.582995867019368,3.456922661017135,1.626632853049673,1.8602136075337097,1.7434232302916914,5.776525206704099
2.6999999999999997,3.0,1.9585461452132993,1.5147513507369577,3.473297495950257,1.6294904122116105,1.8473036917469543,1.7383970519792824,5.495934366334657
3.0,0.0,0.39156805482753676,1.6228868247957113,2.0144548796232504,0.7720306177353609,1.2837302454504207,1.0278804315928909,1.6548752562669478
3.0,0.3,0.5671936031406555,1.8121089119766416,2.379302515117299,1.019443195933468,1.522575171900931,1.2710091839171995,4.114478230617783
3.0,0.6,0.7696160397074416,1.919088265911717,2.68870430561916,1.2431728802701747,1.7065584043594557,1.4748656423148152,6.496312663626374
3.0,0.8999999999999999,0.9699513323455864,1.9514943549258068,2.9214456872713916,1.3971265526237482,1.8107466429667085,1.6039365977952285,7.626731901165189
3.0,1.2,1.1549199719015302,1.9362149772258976,3.0911349491274276,1.4960366277701984,1.8643815390634122,1.6802090834168053,7.914111730087651
3.0,1.5,1.3206120702389317,1.8939574755736845,3.214569545812618,1.5578362290019483,1.888192441331713,1.7230143351668308,7.742368680294056
3.0,1.7999999999999998,1.4669585579545747,1.8373267287707356,3.304285286725309,1.595257492520803,1.8942718774662533,1.744764684993528,7.3537273486840515
3.0,2.1,1.595343057076325,1.7736750119972906,3.369018069073611,1.6171514964796299,1.8902430450703542,1.753697270774992,6.9028514209524126
3.0,2.4,1.70768141706285,1.7073626383031664,3.415044055366017,1.6295345579236742,1.8809980896553158,1.755266323789495,6.4747109870427195
3.0,2.6999999999999997,1.806019966574822,1.6410355890989552,3.447055555673776,1.6362621507243107,1.8694908754209707,1.7528765130726407,6.103024082814499
3.0,3.0,1.8923273864744652,1.5763027128311125,3.4686300993055776,1.6396566863083142,1.8573471922817877,1.748501939295051,5.792417285668015
