scenario,bound,num_servers,h12,h21,L_1,L_2,L,W_1,W_2,W,U,Q_boundary,P_hit_boundary
B_equal,16,1,0.8,3.0,1.4222136629138193,0.5726567257264741,1.9948703886402934,0.8846250722871475,1.1091724442223037,0.9968987582547255,1.3961317234382173,0.00221358302834128,0.0007450296149191613
B_equal,16,1,1.0,0.0,0.39247358832457246,1.5930737444300132,1.9855473327545845,0.5923930268173915,1.4007071470320236,0.9965500869247075,1.7408089560305875,0.0069870372313637664,0.0010626817165111443
B_equal,16,1,1.0,0.2,0.5205814609394102,1.4727323957730878,1.9933138567124984,0.6626328576460474,1.3374995543400339,1.0000662059930407,1.940738801845214,0.0029735499057805767,0.0005945379486992982
B_equal,16,1,1.0,0.4,0.6454882249573776,1.351460625474013,1.9969488504313913,0.7116380223628567,1.2889542240330778,1.0002961231979672,1.9282689293728306,0.001252560357985012,0.00033756848262941566
B_equal,16,1,1.0,0.6000000000000001,0.7573485414702973,1.2411631378188777,1.9985116792891733,0.7475020170044958,1.2527674291320958,1.0001347230682958,1.8571665895847118,0.0005675309279806055,0.0002033981556899322
B_equal,16,1,1.0,0.8,0.8545701223691288,1.1445687748875817,1.999138897256711,0.7747490623417209,1.2252022112186867,0.9999756367802037,1.7846261307642775,0.0003066171924959295,0.00014268077538344317
B_equal,16,1,1.0,1.0,0.9384581917662735,1.0608369169647147,1.9992951087309878,0.7960400485797248,1.2035710912466149,0.9998055699131698,1.7218321311728146,0.00024315278176317162,0.00013327304313000794
B_equal,16,1,1.0,1.2000000000000002,1.0109633492756889,0.988232963310879,1.9991963125865695,0.813078627602101,1.1861448953686988,0.9996117614853999,1.6694481627880315,0.00028308956528407295,0.00015861308353219225
B_equal,16,1,1.0,1.4000000000000001,1.0739571839391466,0.9249997001405815,1.9989568840797276,0.8269948135014757,1.1717948163943077,0.9993948149478917,1.6259190027101411,0.00038094088280713547,0.0002047569139980883
B_equal,16,1,1.0,1.6,1.129040861410829,0.8695991473723467,1.9986400087831755,0.838560310861628,1.1597607351175276,0.9991605229895778,1.5895178676830835,0.000512562901751457,0.00026164363734786165
B_equal,16,1,1.0,1.8,1.1775301339331958,0.8207511692893346,1.9982813032225302,0.8483168177421915,1.1495144792905656,0.9989156485163786,1.5587973292091641,0.0006642683129452185,0.0003229471296924374
B_equal,16,1,1.0,2.0,1.2204919459499841,0.7774095822728653,1.99790152822285,0.856654154192873,1.1406782267911402,0.9986661904920067,1.5326229817677,0.0008277602430604808,0.0003849968431290856
B_equal,16,1,1.0,2.2,1.2587898292956097,0.7387234567327746,1.997513286028385,0.8638591096079987,1.1329745695750895,0.998416839591544,1.5101180679677455,0.0009976911220573588,0.000445755869542569
B_equal,16,1,1.0,2.4000000000000004,1.2931249128825195,0.7039995768826666,1.9971244897651863,0.870146871359863,1.1261951063824853,0.9981709888711742,1.490603315161888,0.0011704563891431071,0.000504136658923787
B_equal,16,1,1.0,2.6,1.324069613115083,0.6726705935056716,1.996740206620755,0.8756817823219643,1.1201801207123567,0.9979309515171605,1.4735484997150514,0.0013435620789808702,0.0005595972099675322
B_equal,16,1,1.0,2.8000000000000003,1.3520943251652555,0.6442693655531317,1.996363690718387,0.8805913697545789,1.114805058992919,0.997698214373749,1.458536017640034,0.0015152643581542574,0.0006119113467080217
B_equal,16,1,1.0,3.0,1.3775882784921112,0.6184087198616024,1.9959969983537165,0.8849760249150638,1.1099712959998942,0.997473660457479,1.4452339004172559,0.0016843461064205343,0.0006610372385204685
B_equal,16,1,1.2000000000000002,0.0,0.38260359650440756,1.602752417324906,1.985356013829313,0.6003298629114473,1.3927080747292004,0.9965189688203239,1.7292966206098737,0.007089017555758392,0.0010774366435343738
B_equal,16,1,1.2000000000000002,0.2,0.5021279831613018,1.4904732506806693,1.9926012338419672,0.6691607497678909,1.330908430845494,1.0000345903066923,1.9353030102400066,0.0033208074140827926,0.0006514410320787179
B_equal,16,1,1.2000000000000002,0.4,0.6181594669034183,1.3780827995779024,1.9962422664813215,0.7163619164135471,1.2844403054449167,1.000401110929232,1.941956288091662,0.0015715830229052624,0.0004074117634166351
B_equal,16,1,1.2000000000000002,0.6000000000000001,0.7230944351514581,1.274908874492071,1.998003309643529,0.7508218749745093,1.249682894759339,1.0002523848669242,1.8831625036868567,0.0007835948008417798,0.0002648239478493258
B_equal,16,1,1.2000000000000002,0.8,0.8155213209343588,1.1833314680445715,1.9988527889789314,0.7771070969077829,1.2230873958186854,1.000097246363234,1.8175939772857783,0.0004236767892391072,0.00018324473609075074
