scenario,bound,num_servers,h12,h21,L_1,L_2,L,W_1,W_2,W,U,Q_boundary,P_hit_boundary
C_prioritized_faster,16,1,0.8,2.4000000000000004,0.9225038325303206,0.5718258528787009,1.4943296854090196,0.5982274820091324,0.8960816144623814,0.7471545482357569,0.6908010766274194,0.00013895724712454329,5.799058741160931e-05
C_prioritized_faster,16,1,0.8,2.6,0.9410106919012742,0.5471600482607015,1.4881707401619741,0.6011605994471155,0.8869870456758202,0.7440738225614678,0.6783243854725274,0.00016002382932026767,6.4621149417913e-05
C_prioritized_faster,16,1,0.8,2.8000000000000003,0.9577961947487762,0.5249633375422126,1.4827595322909903,0.6038025309723233,0.8789316404431866,0.741367085707755,0.6675785923729837,0.00018096993716961053,7.090161028001685e-05
C_prioritized_faster,16,1,0.8,3.0,0.9730883252778615,0.5048755084490087,1.4779638337268706,0.6061944302647023,0.8717420163996683,0.7389682233321853,0.6582402191309229,0.0002016478803721521,7.682454201430027e-05
C_prioritized_faster,16,1,1.0,0.0,0.33462453750940013,1.7942411060358554,2.128865643545259,0.5004610004366113,1.6376456142841087,1.06905330736036,2.1515829644009754,0.0077004668854711725,0.0011531354771718732
C_prioritized_faster,16,1,1.0,0.2,0.43360301848706656,1.428603658465158,1.8622066769522236,0.5256834959021399,1.337753738623358,0.931718617262749,1.5184047726041627,0.0007047851178709955,0.00014742172880890576
C_prioritized_faster,16,1,1.0,0.4,0.5129819839597121,1.228812688945796,1.7417946729055105,0.5397373832333564,1.202363045523207,0.8710502143782817,1.2527326313321243,0.00015497108534885069,4.513710813159391e-05
C_prioritized_faster,16,1,1.0,0.6000000000000001,0.579582036982604,1.0926803961454454,1.6722624331280522,0.5508477576226986,1.1215165107462088,0.8361821341844538,1.098376927050941,4.869618030072899e-05,1.9331549698573615e-05
C_prioritized_faster,16,1,1.0,0.8,0.6363114704306287,0.9904404136458871,1.626751884076515,0.5601072813065114,1.0666830684619062,0.8133951748842088,0.9960783483790673,2.0005319466440625e-05,1.0713359298553936e-05
C_prioritized_faster,16,1,1.0,1.0,0.6851177530138338,0.9094575327966614,1.5945752858104958,0.5679365432512766,1.02665370160873,0.7972951224300033,0.9233973767761503,1.3687714570681663e-05,9.027243532257887e-06
C_prioritized_faster,16,1,1.0,1.2000000000000002,0.7274722052656211,0.8431109616999352,1.5705831669655563,0.5746199613481814,0.9959679001965728,0.7852939307723771,0.8693346000905946,1.6403830876804393e-05,1.1046654808729312e-05
C_prioritized_faster,16,1,1.0,1.4000000000000001,0.7645212557683848,0.7874573740250277,1.5519786297934135,0.580376017907702,0.9716016327365513,0.7759888253221267,0.8277349955664047,2.390428001672001e-05,1.5222752951174802e-05
C_prioritized_faster,16,1,1.0,1.6,0.797168729151635,0.7399413384992324,1.5371100676508673,0.5853756237616712,0.9517293169892354,0.7685524703754533,0.7948646921171261,3.446241982903985e-05,2.0651966513705925e-05
C_prioritized_faster,16,1,1.0,1.8,0.8261331407026828,0.6988061583133163,1.5249392990159967,0.5897529960874777,0.9351774671849353,0.7624652316362065,0.768326715579343,4.717668722995039e-05,2.6775963704307107e-05
C_prioritized_faster,16,1,1.0,2.0,0.8519903172363452,0.6627907454175943,1.5147810626539375,0.5936140401921102,0.9211545659057715,0.7573843030489409,0.7465143895480806,6.146378249000811e-05,3.324126731453635e-05
C_prioritized_faster,16,1,1.0,2.2,0.875205539313968,0.6309593104317044,1.506164849745674,0.5970428894183188,0.9091058920150947,0.7530743907167068,0.7283127530678206,7.689336365219756e-05,3.981967091370785e-05
C_prioritized_faster,16,1,1.0,2.4000000000000004,0.8961578691801213,0.6025990256150454,1.4987568947951666,0.6001069181677088,0.8986303196297185,0.7493686188987136,0.7129255087964219,9.312867351925642e-05,4.6362030342747074e-05
C_prioritized_faster,16,1,1.0,2.6,0.9151586283065495,0.5771552144240447,1.492313842730597,0.6028605418448961,0.8894301168068177,0.7461453293258569,0.6997699375084401,0.00010990109296822276,5.27709585041981e-05
C_prioritized_faster,16,1,1.0,2.8000000000000003,0.9324655006745701,0.5541885459255299,1.4866540466001015,0.6053480877931905,0.8812793474055355,0.7433137175993629,0.688410593644901,0.00012699595422719785,5.898401778095671e-05
C_prioritized_faster,16,1,1.0,3.0,0.9482933639801794,0.5333457777642027,1.4816391417443817,0.607605968604981,0.874003264199494,0.7408046164022375,0.6785160968222351,0.0001442425394744416,6.496284943687726e-05
